fsq_id,name,city,latitude,longitude,address,categories,cluster,parent,llama-3.3-70b-versatile_category,llama-3.3-70b-versatile_tags,llama-3.3-70b-versatile_match_score,egyptian price,foreigner price,website,tags,place_type,Beach & Relaxation,Cultural & Historical,Entertainment & Activities,Food & Gastronomy,Nature & Adventure,Nightlife & Festive,Religious,Shopping,Sports & Physical Activities,Wellness & Spa,day_time,country
50717f7fe4b025893cbe0341,Al Selehdar Mosque (مسجد و سبيل و كتاب أغا السلحدار),Cairo,30.0521428,31.26178443,"Haret Bergwan (El Moez St), القاهرة الإسلامية, القاهرة","['Historic and Protected Site', 'Mosque']",-2,El Moez St (شارع المعز لدين الله),Religious Site,"['Religious', 'Cultural & Historical']",80,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
5ccc69adfd9d73002c76d7f0,متحف خضير البورسعيدي للخط العربي,Cairo,30.055007,31.261409,"Bab Al Shearia, القاهرة","['Art Museum', 'Arts and Crafts Store']",-2,Al-Hussain (الحسين),Historical & Cultural Site,['Cultural & Historical'],60,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
6335f4cc2d18bd7c2784b917,Mahmoud Marey’s Art Studio,Cairo,30.052006,31.262345,"القاهرة, القاهرة, 11681","['Art Studio', 'Art Museum', 'Art Gallery']",-2,El Moez St (شارع المعز لدين الله),Entertainment & Activities,"['Entertainment & Activities', 'Cultural & Historical']",70,,,,"['Cultural & Historical', 'Entertainment & Activities']",child,0,1,1,0,0,0,0,0,0,0,afternoon,Egypt
5024f160e4b079f4a280f713,Mausoleum of Afandina (قبة أفندينا),Cairo,30.04190384,31.27487898,"Royal Cemetery -  Gabanet El Mamalik (City of Dead), Manshīyat Nāşir, القاهرة",['Historic and Protected Site'],-2,City of the Dead (جبانة المماليك),Historical & Cultural Site,['Cultural & Historical'],60,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
53faf02e498e117d1735e29c,Sultan Al Nasser Muhammad Mosque (جامع السلطان الناصر محمد),Cairo,30.04318787,31.27486644,"El Afify St - Gabanet El Mamalik (City of the Dead), Manshīyat Nāşir, القاهرة","['Historic and Protected Site', 'Mosque']",-2,The Saladin Citadel of Cairo,Religious Site,"['Religious', 'Cultural & Historical']",80,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
527e1829498e90283246344d,Qaitbay Mosque & Shrine (مسجد و ضريح السلطان قايتباي),Cairo,30.04387278,31.27524376,"Gabanet El Mamalik (City of Dead), El-Darb El-Ahmar, Cairo Governorate","['Historic and Protected Site', 'Mosque', 'Shrine']",-2,City of the Dead (جبانة المماليك),Religious Site,"['Religious', 'Cultural & Historical']",80,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
58de3ecdabb86a21893f49b4,Maqad of Sultan Qaitbey (مقعد السلطان قايتباي),Cairo,30.044204,31.273972,"Gabanet El Mamalik (City of Dead), Manshīyat Nāşir, القاهرة",['Historic and Protected Site'],-2,City of the Dead (جبانة المماليك),Historical & Cultural Site,['Cultural & Historical'],60,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
5541f868498ea8d9844f6848,Immeuble Qaytbay (ربع السلطان قايتباى),Cairo,30.04512596,31.27558327,"Gabanet El Mamalik Al Sharqia (City of Dead), Manshīyat Nāşir, القاهرة",['Historic and Protected Site'],-2,City of the Dead (جبانة المماليك),Historical & Cultural Site,['Cultural & Historical'],60,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
52efd182498e6e2ef0c7281e,Al-Azhar Al-Shareif (مشيخة الأزهر الشريف),Cairo,30.04618019,31.26773602,"Al-Khaleden Park, Al-Drrasa (Salah Salem Street), القاهرة, القاهرة, 11561","['Mosque', 'Monument']",-2,Al-Hussain (الحسين),Religious Site,"['Religious', 'Cultural & Historical']",80,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
52ff8ba7498e2c56ab38d8e0,Magic Planet,Cairo,30.02686746,31.40778328,"Cairo Festival City (5'th Settlement), New Cairo, القاهرة",['Arcade'],-2,Cairo Festival City Mall,Entertainment & Activities,['Entertainment & Activities'],90,,,,['Entertainment & Activities'],child,0,0,1,0,0,0,0,0,0,0,afternoon,Egypt
5fe485a391443077611c035b,Grip 'N Climb,Cairo,30.027946,31.409635,"Cairo Festival City (The Village), New Cairo, القاهرة, 11351",['Climbing Gym'],-2,Cairo Festival City Mall,Entertainment & Activities,"['Entertainment & Activities', 'Sports & Physical Activities']",90,,,,"['Entertainment & Activities', 'Sports & Physical Activities']",child,0,0,1,0,0,0,0,0,1,0,afternoon,Egypt
5335ba37498e0ba174dce5d3,Dancing Fountain,Cairo,30.02841573,31.40946234,"Cairo Festival City (5'th Settlement), New Cairo, القاهرة",['Fountain'],-2,Cairo Festival City Mall,Entertainment & Activities,['Entertainment & Activities'],80,,,,['Entertainment & Activities'],child,0,0,1,0,0,0,0,0,0,0,afternoon,Egypt
4bb1a7b1f964a520bf9d3ce3,Madrasa & Mausoleum of Sultan Al Nasir Muhammad ibn Qalawun (قبة ومدرسة السلطان االناصر محمد بن قلاوون),Cairo,30.04930572,31.26137137,"Qalawun Complex (El Moez St), القاهرة الإسلامية, القاهرة",['Historic and Protected Site'],-2,El Moez St (شارع المعز لدين الله),Historical & Cultural Site,"['Cultural & Historical', 'Religious']",80,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,morning,Egypt
